Filter, ID, Time_ms, Average_time, Memory_used_MiB, Memory_free_MiB
0, 21, 1657, 0, 2, 25531
0, 22, 889, 0, 2, 25531
0, 23, 883, 0, 2, 25531
0, 24, 892, 0, 2, 25531
0, 25, 883, 0, 2, 25531
0, 26, 885, 0, 2, 25531
0, 27, 881, 0, 2, 25531
0, 28, 879, 0, 2, 25531
0, 29, 887, 0, 2, 25531
0, 30, 888, 0, 2, 25531
0, 0, 0, 983
14, 1, 923, 0, 2, 25531
0, 2, 900, 0, 2, 25531
0, 3, 886, 0, 2, 25531
0, 4, 897, 0, 2, 25531
0, 5, 888, 0, 2, 25531
0, 6, 894, 0, 2, 25531
0, 7, 887, 0, 2, 25531
0, 8, 892, 0, 2, 25531
0, 9, 880, 0, 2, 25531
0, 10, 887, 0, 2, 25531
0, 11, 883, 0, 2, 25531
0, 12, 885, 0, 2, 25531
0, 13, 881, 0, 2, 25531
0, 14, 890, 0, 2, 25531
0, 15, 882, 0, 2, 25531
0, 16, 891, 0, 2, 25531
0, 17, 883, 0, 2, 25531
0, 18, 887, 0, 2, 25531
0, 19, 882, 0, 2, 25531
0, 20, 895, 0, 2, 25531
0, 21, 880, 0, 2, 25531
0, 22, 890, 0, 2, 25531
0, 23, 886, 0, 2, 25531
0, 24, 894, 0, 2, 25531
0, 25, 883, 0, 2, 25531
0, 26, 891, 0, 2, 25531
0, 27, 875, 0, 2, 25531
0, 28, 881, 0, 2, 25531
0, 29, 881, 0, 2, 25531
0, 30, 887, 0, 2, 25531
0, 0, 0, 888
15, 1, 926, 0, 2, 25531
0, 2, 904, 0, 2, 25531
0, 3, 889, 0, 2, 25531
0, 4, 893, 0, 2, 25531
0, 5, 891, 0, 2, 25531
0, 6, 899, 0, 2, 25531
0, 7, 883, 0, 2, 25531
0, 8, 913, 0, 2, 25531
0, 9, 892, 0, 2, 25531
0, 10, 901, 0, 2, 25531
0, 11, 892, 0, 2, 25531
0, 12, 895, 0, 2, 25531
0, 13, 881, 0, 2, 25531
0, 14, 896, 0, 2, 25531
0, 15, 887, 0, 2, 25531
0, 16, 888, 0, 2, 25531
0, 17, 893, 0, 2, 25531
0, 18, 900, 0, 2, 25531
0, 19, 888, 0, 2, 25531
0, 20, 897, 0, 2, 25531
0, 21, 890, 0, 2, 25531
0, 22, 896, 0, 2, 25531
