Filter, ID, Time_ms, Average_time, Memory_used_MiB, Memory_free_MiB
0, 3, 61, 0, 172, 39738
0, 4, 61, 0, 172, 39738
0, 5, 66, 0, 172, 39738
0, 6, 61, 0, 172, 39738
0, 7, 62, 0, 172, 39738
0, 8, 61, 0, 172, 39738
0, 9, 62, 0, 172, 39738
0, 10, 61, 0, 172, 39738
0, 11, 61, 0, 172, 39738
0, 12, 61, 0, 172, 39738
0, 13, 61, 0, 172, 39738
0, 14, 61, 0, 172, 39738
0, 15, 61, 0, 172, 39738
0, 16, 61, 0, 172, 39738
0, 17, 65, 0, 172, 39738
0, 18, 61, 0, 172, 39738
0, 19, 61, 0, 172, 39738
0, 20, 61, 0, 172, 39738
0, 21, 61, 0, 172, 39738
0, 22, 61, 0, 172, 39738
0, 23, 61, 0, 172, 39738
0, 24, 61, 0, 172, 39738
0, 25, 61, 0, 172, 39738
0, 26, 61, 0, 172, 39738
0, 27, 61, 0, 172, 39738
0, 28, 61, 0, 172, 39738
0, 29, 61, 0, 172, 39738
0, 30, 61, 0, 172, 39738
0, 0, 0, 61
3500, 1, 70, 0, 194, 39716
0, 2, 70, 0, 194, 39716
0, 3, 70, 0, 194, 39716
0, 4, 70, 0, 194, 39716
0, 5, 70, 0, 194, 39716
0, 6, 70, 0, 194, 39716
0, 7, 72, 0, 194, 39716
0, 8, 70, 0, 194, 39716
0, 9, 70, 0, 194, 39716
0, 10, 70, 0, 194, 39716
0, 11, 70, 0, 194, 39716
0, 12, 70, 0, 194, 39716
0, 13, 70, 0, 194, 39716
0, 14, 70, 0, 194, 39716
0, 15, 70, 0, 194, 39716
0, 16, 70, 0, 194, 39716
0, 17, 70, 0, 194, 39716
0, 18, 70, 0, 194, 39716
0, 19, 70, 0, 194, 39716
0, 20, 70, 0, 194, 39716
0, 21, 70, 0, 194, 39716
0, 22, 70, 0, 194, 39716
0, 23, 70, 0, 194, 39716
0, 24, 70, 0, 194, 39716
0, 25, 70, 0, 194, 39716
0, 26, 70, 0, 194, 39716
0, 27, 70, 0, 194, 39716
0, 28, 70, 0, 194, 39716
0, 29, 70, 0, 194, 39716
0, 30, 70, 0, 194, 39716
0, 0, 0, 70
4000, 1, 78, 0, 218, 39692
0, 2, 78, 0, 218, 39692
0, 3, 78, 0, 218, 39692
0, 4, 79, 0, 218, 39692
0, 5, 78, 0, 218, 39692
0, 6, 78, 0, 218, 39692
0, 7, 78, 0, 218, 39692
0, 8, 78, 0, 218, 39692
0, 9, 78, 0, 218, 39692
0, 10, 79, 0, 218, 39692
0, 11, 78, 0, 218, 39692
0, 12, 78, 0, 218, 39692
0, 13, 78, 0, 218, 39692
0, 14, 78, 0, 218, 39692
0, 15, 78, 0, 218, 39692
0, 16, 78, 0, 218, 39692
0, 17, 78, 0, 218, 39692
0, 18, 78, 0, 218, 39692
0, 19, 78, 0, 218, 39692
0, 20, 78, 0, 218, 39692
0, 21, 78, 0, 218, 39692
0, 22, 78, 0, 218, 39692
0, 23, 79, 0, 218, 39692
0, 24, 78, 0, 218, 39692
0, 25, 78, 0, 218, 39692
0, 26, 78, 0, 218, 39692
0, 27, 79, 0, 218, 39692
0, 28, 79, 0, 218, 39692
0, 29, 79, 0, 218, 39692
0, 30, 78, 0, 218, 39692
0, 0, 0, 78
4500, 1, 87, 0, 240, 39670
0, 2, 87, 0, 240, 39670
0, 3, 87, 0, 240, 39670
0, 4, 87, 0, 240, 39670
0, 5, 87, 0, 240, 39670
0, 6, 87, 0, 240, 39670
0, 7, 87, 0, 240, 39670
0, 8, 87, 0, 240, 39670
0, 9, 87, 0, 240, 39670
0, 10, 87, 0, 240, 39670
0, 11, 89, 0, 240, 39670
0, 12, 87, 0, 240, 39670
0, 13, 87, 0, 240, 39670
0, 14, 87, 0, 240, 39670
0, 15, 87, 0, 240, 39670
0, 16, 87, 0, 240, 39670
0, 17, 87, 0, 240, 39670
0, 18, 87, 0, 240, 39670
0, 19, 87, 0, 240, 39670
0, 20, 87, 0, 240, 39670
0, 21, 87, 0, 240, 39670
0, 22, 87, 0, 240, 39670
0, 23, 87, 0, 240, 39670
0, 24, 87, 0, 240, 39670
0, 25, 87, 0, 240, 39670
0, 26, 87, 0, 240, 39670
0, 27, 87, 0, 240, 39670
0, 28, 87, 0, 240, 39670
0, 29, 87, 0, 240, 39670
0, 30, 87, 0, 240, 39670
0, 0, 0, 87
5000, 1, 96, 0, 264, 39646
0, 2, 96, 0, 264, 39646
0, 3, 96, 0, 264, 39646
0, 4, 96, 0, 264, 39646
0, 5, 96, 0, 264, 39646
0, 6, 96, 0, 264, 39646
0, 7, 96, 0, 264, 39646
0, 8, 96, 0, 264, 39646
0, 9, 96, 0, 264, 39646
0, 10, 96, 0, 264, 39646
0, 11, 96, 0, 264, 39646
0, 12, 96, 0, 264, 39646
0, 13, 96, 0, 264, 39646
0, 14, 96, 0, 264, 39646
0, 15, 96, 0, 264, 39646
0, 16, 96, 0, 264, 39646
0, 17, 96, 0, 264, 39646
0, 18, 96, 0, 264, 39646
0, 19, 96, 0, 264, 39646
0, 20, 96, 0, 264, 39646
0, 21, 96, 0, 264, 39646
0, 22, 96, 0, 264, 39646
0, 23, 96, 0, 264, 39646
0, 24, 96, 0, 264, 39646
0, 25, 119, 0, 264, 39646
0, 26, 96, 0, 264, 39646
0, 27, 96, 0, 264, 39646
0, 28, 96, 0, 264, 39646
0, 29, 96, 0, 264, 39646
0, 30, 96, 0, 264, 39646
0, 0, 0, 97
5500, 1, 104, 0, 282, 39628
0, 2, 105, 0, 282, 39628
0, 3, 104, 0, 282, 39628
0, 4, 105, 0, 282, 39628
0, 5, 104, 0, 282, 39628
0, 6, 104, 0, 282, 39628
0, 7, 104, 0, 282, 39628
0, 8, 104, 0, 282, 39628
0, 9, 104, 0, 282, 39628
0, 10, 104, 0, 282, 39628
0, 11, 104, 0, 282, 39628
0, 12, 104, 0, 282, 39628
0, 13, 104, 0, 282, 39628
0, 14, 104, 0, 282, 39628
0, 15, 105, 0, 282, 39628
0, 16, 104, 0, 282, 39628
0, 17, 104, 0, 282, 39628
0, 18, 104, 0, 282, 39628
0, 19, 104, 0, 282, 39628
0, 20, 104, 0, 282, 39628
0, 21, 104, 0, 282, 39628
0, 22, 104, 0, 282, 39628
0, 23, 104, 0, 282, 39628
0, 24, 104, 0, 282, 39628
0, 25, 104, 0, 282, 39628
0, 26, 104, 0, 282, 39628
0, 27, 104, 0, 282, 39628
0, 28, 104, 0, 282, 39628
0, 29, 104, 0, 282, 39628
0, 30, 104, 0, 282, 39628
0, 0, 0, 104
6000, 1, 113, 0, 306, 39604
0, 2, 113, 0, 306, 39604
0, 3, 113, 0, 306, 39604
0, 4, 113, 0, 306, 39604
0, 5, 113, 0, 306, 39604
0, 6, 113, 0, 306, 39604
0, 7, 113, 0, 306, 39604
0, 8, 116, 0, 306, 39604
0, 9, 113, 0, 306, 39604
0, 10, 113, 0, 306, 39604
0, 11, 113, 0, 306, 39604
0, 12, 113, 0, 306, 39604
0, 13, 113, 0, 306, 39604
0, 14, 113, 0, 306, 39604
0, 15, 113, 0, 306, 39604
0, 16, 113, 0, 306, 39604
0, 17, 113, 0, 306, 39604
0, 18, 113, 0, 306, 39604
0, 19, 113, 0, 306, 39604
0, 20, 113, 0, 306, 39604
0, 21, 113, 0, 306, 39604
0, 22, 114, 0, 306, 39604
0, 23, 113, 0, 306, 39604
0, 24, 113, 0, 306, 39604
0, 25, 113, 0, 306, 39604
0, 26, 113, 0, 306, 39604
0, 27, 113, 0, 306, 39604
0, 28, 113, 0, 306, 39604
0, 29, 113, 0, 306, 39604
0, 30, 113, 0, 306, 39604
0, 0, 0, 113
6500, 1, 122, 0, 328, 39582
0, 2, 122, 0, 328, 39582
0, 3, 122, 0, 328, 39582
0, 4, 122, 0, 328, 39582
0, 5, 122, 0, 328, 39582
0, 6, 122, 0, 328, 39582
0, 7, 122, 0, 328, 39582
0, 8, 122, 0, 328, 39582
0, 9, 122, 0, 328, 39582
0, 10, 122, 0, 328, 39582
0, 11, 122, 0, 328, 39582
0, 12, 122, 0, 328, 39582
0, 13, 122, 0, 328, 39582
0, 14, 122, 0, 328, 39582
0, 15, 122, 0, 328, 39582
0, 16, 122, 0, 328, 39582
0, 17, 122, 0, 328, 39582
0, 18, 122, 0, 328, 39582
0, 19, 122, 0, 328, 39582
0, 20, 122, 0, 328, 39582
0, 21, 122, 0, 328, 39582
0, 22, 122, 0, 328, 39582
0, 23, 122, 0, 328, 39582
0, 24, 122, 0, 328, 39582
0, 25, 122, 0, 328, 39582
0, 26, 122, 0, 328, 39582
0, 27, 122, 0, 328, 39582
0, 28, 122, 0, 328, 39582
0, 29, 122, 0, 328, 39582
0, 30, 122, 0, 328, 39582
0, 0, 0, 122
7000, 1, 130, 0, 352, 39558
0, 2, 130, 0, 352, 39558
0, 3, 131, 0, 352, 39558
0, 4, 131, 0, 352, 39558
0, 5, 130, 0, 352, 39558
0, 6, 130, 0, 352, 39558
0, 7, 130, 0, 352, 39558
0, 8, 136, 0, 352, 39558
0, 9, 130, 0, 352, 39558
0, 10, 130, 0, 352, 39558
0, 11, 130, 0, 352, 39558
0, 12, 130, 0, 352, 39558
0, 13, 130, 0, 352, 39558
0, 14, 130, 0, 352, 39558
0, 15, 130, 0, 352, 39558
0, 16, 130, 0, 352, 39558
0, 17, 130, 0, 352, 39558
0, 18, 130, 0, 352, 39558
0, 19, 130, 0, 352, 39558
0, 20, 130, 0, 352, 39558
0, 21, 130, 0, 352, 39558
0, 22, 130, 0, 352, 39558
0, 23, 130, 0, 352, 39558
0, 24, 130, 0, 352, 39558
0, 25, 130, 0, 352, 39558
0, 26, 134, 0, 352, 39558
0, 27, 130, 0, 352, 39558
0, 28, 130, 0, 352, 39558
0, 29, 130, 0, 352, 39558
0, 30, 130, 0, 352, 39558
0, 0, 0, 130
7500, 1, 139, 0, 376, 39534
0, 2, 139, 0, 376, 39534
0, 3, 139, 0, 376, 39534
0, 4, 139, 0, 376, 39534
0, 5, 139, 0, 376, 39534
0, 6, 139, 0, 376, 39534
0, 7, 139, 0, 376, 39534
0, 8, 139, 0, 376, 39534
0, 9, 139, 0, 376, 39534
0, 10, 139, 0, 376, 39534
0, 11, 139, 0, 376, 39534
0, 12, 139, 0, 376, 39534
0, 13, 139, 0, 376, 39534
0, 14, 141, 0, 376, 39534
0, 15, 139, 0, 376, 39534
0, 16, 139, 0, 376, 39534
0, 17, 139, 0, 376, 39534
0, 18, 139, 0, 376, 39534
0, 19, 139, 0, 376, 39534
0, 20, 139, 0, 376, 39534
0, 21, 139, 0, 376, 39534
0, 22, 139, 0, 376, 39534
0, 23, 139, 0, 376, 39534
0, 24, 139, 0, 376, 39534
0, 25, 139, 0, 376, 39534
0, 26, 139, 0, 376, 39534
0, 27, 139, 0, 376, 39534
0, 28, 139, 0, 376, 39534
0, 29, 139, 0, 376, 39534
0, 30, 139, 0, 376, 39534
0, 0, 0, 139
8000, 1, 147, 0, 394, 39516
0, 2, 148, 0, 394, 39516
0, 3, 148, 0, 394, 39516
0, 4, 148, 0, 394, 39516
0, 5, 148, 0, 394, 39516
0, 6, 148, 0, 394, 39516
0, 7, 148, 0, 394, 39516
0, 8, 148, 0, 394, 39516
0, 9, 148, 0, 394, 39516
0, 10, 148, 0, 394, 39516
0, 11, 148, 0, 394, 39516
0, 12, 148, 0, 394, 39516
0, 13, 148, 0, 394, 39516
0, 14, 148, 0, 394, 39516
0, 15, 148, 0, 394, 39516
0, 16, 148, 0, 394, 39516
0, 17, 148, 0, 394, 39516
0, 18, 148, 0, 394, 39516
0, 19, 148, 0, 394, 39516
0, 20, 148, 0, 394, 39516
0, 21, 148, 0, 394, 39516
0, 22, 147, 0, 394, 39516
0, 23, 148, 0, 394, 39516
0, 24, 147, 0, 394, 39516
0, 25, 148, 0, 394, 39516
0, 26, 148, 0, 394, 39516
0, 27, 148, 0, 394, 39516
0, 28, 148, 0, 394, 39516
0, 29, 147, 0, 394, 39516
0, 30, 148, 0, 394, 39516
0, 0, 0, 148
8500, 1, 156, 0, 418, 39492
0, 2, 158, 0, 418, 39492
0, 3, 156, 0, 418, 39492
0, 4, 157, 0, 418, 39492
0, 5, 156, 0, 418, 39492
0, 6, 156, 0, 418, 39492
0, 7, 156, 0, 418, 39492
0, 8, 156, 0, 418, 39492
0, 9, 156, 0, 418, 39492
0, 10, 156, 0, 418, 39492
0, 11, 156, 0, 418, 39492
0, 12, 156, 0, 418, 39492
0, 13, 156, 0, 418, 39492
0, 14, 156, 0, 418, 39492
0, 15, 156, 0, 418, 39492
0, 16, 156, 0, 418, 39492
0, 17, 157, 0, 418, 39492
0, 18, 156, 0, 418, 39492
0, 19, 156, 0, 418, 39492
0, 20, 156, 0, 418, 39492
0, 21, 156, 0, 418, 39492
0, 22, 156, 0, 418, 39492
0, 23, 157, 0, 418, 39492
0, 24, 156, 0, 418, 39492
0, 25, 156, 0, 418, 39492
0, 26, 157, 0, 418, 39492
0, 27, 156, 0, 418, 39492
0, 28, 156, 0, 418, 39492
0, 29, 156, 0, 418, 39492
0, 30, 157, 0, 418, 39492
0, 0, 0, 156
9000, 1, 165, 0, 440, 39470
0, 2, 165, 0, 440, 39470
0, 3, 165, 0, 440, 39470
0, 4, 165, 0, 440, 39470
0, 5, 165, 0, 440, 39470
0, 6, 165, 0, 440, 39470
0, 7, 165, 0, 440, 39470
0, 8, 165, 0, 440, 39470
0, 9, 165, 0, 440, 39470
0, 10, 165, 0, 440, 39470
0, 11, 165, 0, 440, 39470
0, 12, 165, 0, 440, 39470
0, 13, 165, 0, 440, 39470
0, 14, 165, 0, 440, 39470
0, 15, 165, 0, 440, 39470
0, 16, 165, 0, 440, 39470
0, 17, 165, 0, 440, 39470
0, 18, 165, 0, 440, 39470
0, 19, 165, 0, 440, 39470
0, 20, 165, 0, 440, 39470
0, 21, 165, 0, 440, 39470
0, 22, 165, 0, 440, 39470
0, 23, 165, 0, 440, 39470
0, 24, 165, 0, 440, 39470
0, 25, 167, 0, 440, 39470
0, 26, 165, 0, 440, 39470
0, 27, 165, 0, 440, 39470
0, 28, 165, 0, 440, 39470
0, 29, 165, 0, 440, 39470
0, 30, 165, 0, 440, 39470
0, 0, 0, 165
9500, 1, 174, 0, 464, 39446
0, 2, 174, 0, 464, 39446
0, 3, 173, 0, 464, 39446
0, 4, 173, 0, 464, 39446
0, 5, 174, 0, 464, 39446
0, 6, 173, 0, 464, 39446
0, 7, 174, 0, 464, 39446
0, 8, 173, 0, 464, 39446
0, 9, 187, 0, 464, 39446
0, 10, 174, 0, 464, 39446
0, 11, 174, 0, 464, 39446
0, 12, 173, 0, 464, 39446
0, 13, 174, 0, 464, 39446
0, 14, 174, 0, 464, 39446
0, 15, 173, 0, 464, 39446
0, 16, 179, 0, 464, 39446
0, 17, 174, 0, 464, 39446
0, 18, 174, 0, 464, 39446
0, 19, 174, 0, 464, 39446
0, 20, 174, 0, 464, 39446
0, 21, 173, 0, 464, 39446
0, 22, 173, 0, 464, 39446
0, 23, 173, 0, 464, 39446
0, 24, 173, 0, 464, 39446
0, 25, 173, 0, 464, 39446
0, 26, 173, 0, 464, 39446
0, 27, 173, 0, 464, 39446
0, 28, 173, 0, 464, 39446
0, 29, 173, 0, 464, 39446
0, 30, 173, 0, 464, 39446
0, 0, 0, 174
10000, 1, 182, 0, 486, 39424
0, 2, 182, 0, 486, 39424
0, 3, 182, 0, 486, 39424
0, 4, 182, 0, 486, 39424
0, 5, 182, 0, 486, 39424
0, 6, 182, 0, 486, 39424
0, 7, 182, 0, 486, 39424
0, 8, 182, 0, 486, 39424
0, 9, 182, 0, 486, 39424
0, 10, 182, 0, 486, 39424
0, 11, 182, 0, 486, 39424
0, 12, 184, 0, 486, 39424
0, 13, 182, 0, 486, 39424
0, 14, 182, 0, 486, 39424
0, 15, 182, 0, 486, 39424
0, 16, 182, 0, 486, 39424
0, 17, 183, 0, 486, 39424
0, 18, 183, 0, 486, 39424
0, 19, 183, 0, 486, 39424
0, 20, 182, 0, 486, 39424
0, 21, 182, 0, 486, 39424
0, 22, 182, 0, 486, 39424
0, 23, 182, 0, 486, 39424
0, 24, 182, 0, 486, 39424
0, 25, 182, 0, 486, 39424
0, 26, 182, 0, 486, 39424
0, 27, 182, 0, 486, 39424
0, 28, 182, 0, 486, 39424
0, 29, 182, 0, 486, 39424
0, 30, 182, 0, 486, 39424
0, 0, 0, 182
10500, 1, 191, 0, 506, 39404
0, 2, 190, 0, 506, 39404
0, 3, 191, 0, 506, 39404
0, 4, 191, 0, 506, 39404
0, 5, 190, 0, 506, 39404
0, 6, 191, 0, 506, 39404
0, 7, 190, 0, 506, 39404
0, 8, 191, 0, 506, 39404
0, 9, 191, 0, 506, 39404
0, 10, 191, 0, 506, 39404
0, 11, 213, 0, 506, 39404
0, 12, 191, 0, 506, 39404
0, 13, 191, 0, 506, 39404
0, 14, 190, 0, 506, 39404
0, 15, 190, 0, 506, 39404
0, 16, 190, 0, 506, 39404
0, 17, 190, 0, 506, 39404
0, 18, 191, 0, 506, 39404
0, 19, 191, 0, 506, 39404
0, 20, 190, 0, 506, 39404
0, 21, 190, 0, 506, 39404
0, 22, 190, 0, 506, 39404
0, 23, 191, 0, 506, 39404
0, 24, 190, 0, 506, 39404
0, 25, 190, 0, 506, 39404
0, 26, 190, 0, 506, 39404
0, 27, 190, 0, 506, 39404
0, 28, 190, 0, 506, 39404
0, 29, 191, 0, 506, 39404
0, 30, 191, 0, 506, 39404
0, 0, 0, 191
11000, 1, 199, 0, 528, 39382
0, 2, 199, 0, 528, 39382
0, 3, 199, 0, 528, 39382
0, 4, 199, 0, 528, 39382
0, 5, 199, 0, 528, 39382
0, 6, 199, 0, 528, 39382
0, 7, 199, 0, 528, 39382
0, 8, 203, 0, 528, 39382
0, 9, 199, 0, 528, 39382
0, 10, 199, 0, 528, 39382
0, 11, 199, 0, 528, 39382
0, 12, 199, 0, 528, 39382
0, 13, 199, 0, 528, 39382
0, 14, 205, 0, 528, 39382
0, 15, 199, 0, 528, 39382
0, 16, 199, 0, 528, 39382
0, 17, 199, 0, 528, 39382
0, 18, 199, 0, 528, 39382
0, 19, 199, 0, 528, 39382
0, 20, 199, 0, 528, 39382
0, 21, 199, 0, 528, 39382
0, 22, 199, 0, 528, 39382
0, 23, 199, 0, 528, 39382
0, 24, 199, 0, 528, 39382
0, 25, 199, 0, 528, 39382
0, 26, 199, 0, 528, 39382
0, 27, 199, 0, 528, 39382
0, 28, 199, 0, 528, 39382
0, 29, 199, 0, 528, 39382
0, 30, 199, 0, 528, 39382
0, 0, 0, 199
11500, 1, 207, 0, 552, 39358
0, 2, 207, 0, 552, 39358
0, 3, 208, 0, 552, 39358
0, 4, 208, 0, 552, 39358
0, 5, 208, 0, 552, 39358
0, 6, 208, 0, 552, 39358
0, 7, 208, 0, 552, 39358
0, 8, 208, 0, 552, 39358
0, 9, 207, 0, 552, 39358
0, 10, 208, 0, 552, 39358
0, 11, 208, 0, 552, 39358
0, 12, 208, 0, 552, 39358
0, 13, 208, 0, 552, 39358
0, 14, 208, 0, 552, 39358
0, 15, 208, 0, 552, 39358
0, 16, 208, 0, 552, 39358
0, 17, 208, 0, 552, 39358
0, 18, 208, 0, 552, 39358
0, 19, 208, 0, 552, 39358
0, 20, 208, 0, 552, 39358
0, 21, 208, 0, 552, 39358
0, 22, 208, 0, 552, 39358
0, 23, 208, 0, 552, 39358
0, 24, 208, 0, 552, 39358
0, 25, 208, 0, 552, 39358
0, 26, 208, 0, 552, 39358
0, 27, 208, 0, 552, 39358
0, 28, 208, 0, 552, 39358
0, 29, 208, 0, 552, 39358
0, 30, 211, 0, 552, 39358
0, 0, 0, 208
12000, 1, 216, 0, 574, 39336
0, 2, 216, 0, 574, 39336
0, 3, 216, 0, 574, 39336
0, 4, 216, 0, 574, 39336
0, 5, 217, 0, 574, 39336
0, 6, 216, 0, 574, 39336
0, 7, 216, 0, 574, 39336
0, 8, 217, 0, 574, 39336
0, 9, 217, 0, 574, 39336
0, 10, 217, 0, 574, 39336
0, 11, 222, 0, 574, 39336
0, 12, 216, 0, 574, 39336
0, 13, 216, 0, 574, 39336
0, 14, 217, 0, 574, 39336
0, 15, 216, 0, 574, 39336
0, 16, 217, 0, 574, 39336
0, 17, 216, 0, 574, 39336
0, 18, 217, 0, 574, 39336
0, 19, 217, 0, 574, 39336
0, 20, 216, 0, 574, 39336
0, 21, 217, 0, 574, 39336
0, 22, 216, 0, 574, 39336
0, 23, 216, 0, 574, 39336
0, 24, 216, 0, 574, 39336
0, 25, 216, 0, 574, 39336
0, 26, 217, 0, 574, 39336
0, 27, 217, 0, 574, 39336
0, 28, 217, 0, 574, 39336
0, 29, 217, 0, 574, 39336
0, 30, 217, 0, 574, 39336
0, 0, 0, 217
12500, 1, 225, 0, 598, 39312
0, 2, 225, 0, 598, 39312
0, 3, 231, 0, 598, 39312
0, 4, 225, 0, 598, 39312
0, 5, 225, 0, 598, 39312
0, 6, 225, 0, 598, 39312
0, 7, 225, 0, 598, 39312
0, 8, 225, 0, 598, 39312
0, 9, 225, 0, 598, 39312
0, 10, 225, 0, 598, 39312
0, 11, 225, 0, 598, 39312
0, 12, 225, 0, 598, 39312
0, 13, 225, 0, 598, 39312
0, 14, 225, 0, 598, 39312
0, 15, 225, 0, 598, 39312
0, 16, 225, 0, 598, 39312
0, 17, 225, 0, 598, 39312
0, 18, 225, 0, 598, 39312
0, 19, 225, 0, 598, 39312
0, 20, 225, 0, 598, 39312
0, 21, 225, 0, 598, 39312
0, 22, 225, 0, 598, 39312
0, 23, 225, 0, 598, 39312
0, 24, 247, 0, 598, 39312
0, 25, 225, 0, 598, 39312
0, 26, 225, 0, 598, 39312
0, 27, 225, 0, 598, 39312
0, 28, 225, 0, 598, 39312
0, 29, 225, 0, 598, 39312
0, 30, 225, 0, 598, 39312
0, 0, 0, 226
13000, 1, 233, 0, 616, 39294
0, 2, 233, 0, 616, 39294
0, 3, 239, 0, 616, 39294
0, 4, 233, 0, 616, 39294
0, 5, 233, 0, 616, 39294
0, 6, 233, 0, 616, 39294
