Filter, ID, Time_us, Average_time, Memory_used_MiB, Memory_free_MiB
0, 34, 165510, 0, 244, 32206
0, 35, 192251, 0, 244, 32206
0, 36, 190929, 0, 244, 32206
0, 37, 135549, 0, 244, 32206
0, 38, 163137, 0, 244, 32206
0, 39, 192927, 0, 244, 32206
0, 40, 187949, 0, 244, 32206
0, 41, 112390, 0, 244, 32206
0, 42, 193068, 0, 244, 32206
0, 43, 190844, 0, 244, 32206
0, 44, 164184, 0, 244, 32206
0, 45, 134933, 0, 244, 32206
0, 46, 192562, 0, 244, 32206
0, 47, 188392, 0, 244, 32206
0, 48, 147451, 0, 244, 32206
0, 49, 152449, 0, 244, 32206
0, 50, 191754, 0, 244, 32206
0, 51, 191248, 0, 244, 32206
0, 52, 127393, 0, 244, 32206
0, 53, 171739, 0, 244, 32206
0, 54, 191257, 0, 244, 32206
0, 55, 190054, 0, 244, 32206
0, 56, 112344, 0, 244, 32206
0, 57, 192781, 0, 244, 32206
0, 58, 192026, 0, 244, 32206
0, 59, 188176, 0, 244, 32206
0, 60, 112378, 0, 244, 32206
0, 0, 0, 169132
5000, 1, 193848, 0, 264, 32186
0, 2, 212654, 0, 264, 32186
0, 3, 211381, 0, 264, 32186
0, 4, 210784, 0, 264, 32186
0, 5, 211014, 0, 264, 32186
0, 6, 207861, 0, 264, 32186
0, 7, 207807, 0, 264, 32186
0, 8, 208264, 0, 264, 32186
0, 9, 207769, 0, 264, 32186
0, 10, 208427, 0, 264, 32186
0, 11, 208205, 0, 264, 32186
0, 12, 208000, 0, 264, 32186
0, 13, 207896, 0, 264, 32186
0, 14, 207955, 0, 264, 32186
0, 15, 208073, 0, 264, 32186
0, 16, 207798, 0, 264, 32186
0, 17, 207951, 0, 264, 32186
0, 18, 207974, 0, 264, 32186
0, 19, 208514, 0, 264, 32186
0, 20, 214879, 0, 264, 32186
0, 21, 210132, 0, 264, 32186
0, 22, 210619, 0, 264, 32186
0, 23, 210378, 0, 264, 32186
0, 24, 209960, 0, 264, 32186
0, 25, 210274, 0, 264, 32186
0, 26, 207964, 0, 264, 32186
0, 27, 207260, 0, 264, 32186
0, 28, 207893, 0, 264, 32186
0, 29, 208087, 0, 264, 32186
0, 30, 207593, 0, 264, 32186
0, 31, 208169, 0, 264, 32186
0, 32, 207948, 0, 264, 32186
0, 33, 207498, 0, 264, 32186
0, 34, 207946, 0, 264, 32186
0, 35, 207779, 0, 264, 32186
0, 36, 208101, 0, 264, 32186
0, 37, 207901, 0, 264, 32186
0, 38, 207931, 0, 264, 32186
0, 39, 207651, 0, 264, 32186
0, 40, 207741, 0, 264, 32186
0, 41, 207874, 0, 264, 32186
0, 42, 207793, 0, 264, 32186
0, 43, 207999, 0, 264, 32186
0, 44, 208002, 0, 264, 32186
0, 45, 207715, 0, 264, 32186
0, 46, 121501, 0, 264, 32186
0, 47, 133181, 0, 264, 32186
0, 48, 132950, 0, 264, 32186
0, 49, 123816, 0, 264, 32186
0, 50, 132156, 0, 264, 32186
0, 51, 133481, 0, 264, 32186
0, 52, 133186, 0, 264, 32186
0, 53, 154724, 0, 264, 32186
0, 54, 133031, 0, 264, 32186
0, 55, 133403, 0, 264, 32186
0, 56, 133374, 0, 264, 32186
0, 57, 133193, 0, 264, 32186
0, 58, 133085, 0, 264, 32186
0, 59, 133143, 0, 264, 32186
0, 60, 133308, 0, 264, 32186
0, 0, 0, 189547
5500, 1, 132202, 0, 286, 32164
0, 2, 142628, 0, 286, 32164
0, 3, 142800, 0, 286, 32164
0, 4, 142816, 0, 286, 32164
0, 5, 142867, 0, 286, 32164
0, 6, 143423, 0, 286, 32164
0, 7, 142965, 0, 286, 32164
0, 8, 142517, 0, 286, 32164
0, 9, 142293, 0, 286, 32164
0, 10, 142479, 0, 286, 32164
0, 11, 142664, 0, 286, 32164
0, 12, 142626, 0, 286, 32164
0, 13, 142778, 0, 286, 32164
0, 14, 142377, 0, 286, 32164
0, 15, 143081, 0, 286, 32164
0, 16, 151067, 0, 286, 32164
0, 17, 178446, 0, 286, 32164
0, 18, 220558, 0, 286, 32164
0, 19, 223053, 0, 286, 32164
0, 20, 221026, 0, 286, 32164
0, 21, 219505, 0, 286, 32164
0, 22, 219392, 0, 286, 32164
0, 23, 220042, 0, 286, 32164
0, 24, 219704, 0, 286, 32164
0, 25, 220043, 0, 286, 32164
0, 26, 219973, 0, 286, 32164
0, 27, 221927, 0, 286, 32164
0, 28, 220915, 0, 286, 32164
0, 29, 221683, 0, 286, 32164
0, 30, 219786, 0, 286, 32164
0, 31, 219756, 0, 286, 32164
0, 32, 219637, 0, 286, 32164
0, 33, 220510, 0, 286, 32164
0, 34, 222275, 0, 286, 32164
0, 35, 220108, 0, 286, 32164
0, 36, 219666, 0, 286, 32164
0, 37, 226852, 0, 286, 32164
0, 38, 221569, 0, 286, 32164
0, 39, 220783, 0, 286, 32164
0, 40, 217863, 0, 286, 32164
0, 41, 220090, 0, 286, 32164
0, 42, 221076, 0, 286, 32164
0, 43, 221005, 0, 286, 32164
0, 44, 221195, 0, 286, 32164
0, 45, 221528, 0, 286, 32164
0, 46, 221639, 0, 286, 32164
0, 47, 230697, 0, 286, 32164
0, 48, 211612, 0, 286, 32164
0, 49, 220587, 0, 286, 32164
0, 50, 220932, 0, 286, 32164
0, 51, 221053, 0, 286, 32164
0, 52, 220989, 0, 286, 32164
0, 53, 219997, 0, 286, 32164
0, 54, 220619, 0, 286, 32164
0, 55, 223516, 0, 286, 32164
0, 56, 219864, 0, 286, 32164
0, 57, 226734, 0, 286, 32164
0, 58, 221369, 0, 286, 32164
0, 59, 221415, 0, 286, 32164
0, 60, 221221, 0, 286, 32164
0, 0, 0, 199397
6000, 1, 218628, 0, 310, 32140
0, 2, 229649, 0, 310, 32140
0, 3, 230524, 0, 310, 32140
0, 4, 230133, 0, 310, 32140
0, 5, 230823, 0, 310, 32140
0, 6, 231189, 0, 310, 32140
0, 7, 231550, 0, 310, 32140
0, 8, 230019, 0, 310, 32140
0, 9, 231192, 0, 310, 32140
0, 10, 230655, 0, 310, 32140
0, 11, 230388, 0, 310, 32140
0, 12, 231370, 0, 310, 32140
0, 13, 231427, 0, 310, 32140
0, 14, 230598, 0, 310, 32140
0, 15, 230625, 0, 310, 32140
0, 16, 229213, 0, 310, 32140
0, 17, 237277, 0, 310, 32140
0, 18, 230247, 0, 310, 32140
0, 19, 230127, 0, 310, 32140
0, 20, 230206, 0, 310, 32140
0, 21, 231424, 0, 310, 32140
0, 22, 230774, 0, 310, 32140
0, 23, 229998, 0, 310, 32140
0, 24, 231219, 0, 310, 32140
0, 25, 230596, 0, 310, 32140
0, 26, 231347, 0, 310, 32140
0, 27, 230545, 0, 310, 32140
0, 28, 231220, 0, 310, 32140
0, 29, 230558, 0, 310, 32140
0, 30, 230817, 0, 310, 32140
0, 31, 231575, 0, 310, 32140
0, 32, 230848, 0, 310, 32140
0, 33, 229003, 0, 310, 32140
0, 34, 230494, 0, 310, 32140
0, 35, 231064, 0, 310, 32140
0, 36, 230768, 0, 310, 32140
0, 37, 237107, 0, 310, 32140
0, 38, 231898, 0, 310, 32140
0, 39, 232087, 0, 310, 32140
0, 40, 231452, 0, 310, 32140
0, 41, 230523, 0, 310, 32140
0, 42, 229967, 0, 310, 32140
0, 43, 231670, 0, 310, 32140
0, 44, 230830, 0, 310, 32140
0, 45, 231635, 0, 310, 32140
0, 46, 229523, 0, 310, 32140
