Filter, ID, Time_us, Average_time, Memory_used_MiB, Memory_free_MiB
0, 40, 3230, 0, 14, 39896
0, 41, 3239, 0, 14, 39896
0, 42, 3241, 0, 14, 39896
0, 43, 3239, 0, 14, 39896
0, 44, 3238, 0, 14, 39896
0, 45, 3229, 0, 14, 39896
0, 46, 3234, 0, 14, 39896
0, 47, 3239, 0, 14, 39896
0, 48, 3232, 0, 14, 39896
0, 49, 3245, 0, 14, 39896
0, 50, 3230, 0, 14, 39896
0, 51, 3240, 0, 14, 39896
0, 52, 3243, 0, 14, 39896
0, 53, 3249, 0, 14, 39896
0, 54, 3213, 0, 14, 39896
0, 55, 3108, 0, 14, 39896
0, 56, 3108, 0, 14, 39896
0, 57, 3113, 0, 14, 39896
0, 58, 3115, 0, 14, 39896
0, 59, 3100, 0, 14, 39896
0, 60, 3111, 0, 14, 39896
0, 0, 0, 3223
5, 1, 3068, 0, 14, 39896
0, 2, 3102, 0, 14, 39896
0, 3, 3125, 0, 14, 39896
0, 4, 3111, 0, 14, 39896
0, 5, 3107, 0, 14, 39896
0, 6, 3109, 0, 14, 39896
0, 7, 3111, 0, 14, 39896
0, 8, 3110, 0, 14, 39896
0, 9, 3103, 0, 14, 39896
0, 10, 3104, 0, 14, 39896
0, 11, 3106, 0, 14, 39896
0, 12, 3095, 0, 14, 39896
0, 13, 3104, 0, 14, 39896
0, 14, 3101, 0, 14, 39896
0, 15, 3115, 0, 14, 39896
0, 16, 3110, 0, 14, 39896
0, 17, 3113, 0, 14, 39896
0, 18, 3099, 0, 14, 39896
0, 19, 3105, 0, 14, 39896
0, 20, 3102, 0, 14, 39896
0, 21, 3101, 0, 14, 39896
0, 22, 3102, 0, 14, 39896
0, 23, 3099, 0, 14, 39896
0, 24, 3108, 0, 14, 39896
0, 25, 3112, 0, 14, 39896
0, 26, 3113, 0, 14, 39896
0, 27, 3101, 0, 14, 39896
0, 28, 3112, 0, 14, 39896
0, 29, 3111, 0, 14, 39896
0, 30, 3106, 0, 14, 39896
0, 31, 3108, 0, 14, 39896
0, 32, 3106, 0, 14, 39896
0, 33, 3111, 0, 14, 39896
0, 34, 3112, 0, 14, 39896
0, 35, 3116, 0, 14, 39896
0, 36, 3100, 0, 14, 39896
0, 37, 3110, 0, 14, 39896
0, 38, 3110, 0, 14, 39896
0, 39, 3103, 0, 14, 39896
0, 40, 3105, 0, 14, 39896
0, 41, 3104, 0, 14, 39896
0, 42, 3107, 0, 14, 39896
0, 43, 3115, 0, 14, 39896
0, 44, 3110, 0, 14, 39896
0, 45, 3129, 0, 14, 39896
0, 46, 3108, 0, 14, 39896
0, 47, 3101, 0, 14, 39896
0, 48, 3097, 0, 14, 39896
0, 49, 3110, 0, 14, 39896
0, 50, 3103, 0, 14, 39896
0, 51, 3117, 0, 14, 39896
0, 52, 3108, 0, 14, 39896
0, 53, 3113, 0, 14, 39896
0, 54, 3101, 0, 14, 39896
0, 55, 3118, 0, 14, 39896
0, 56, 3118, 0, 14, 39896
0, 57, 3108, 0, 14, 39896
0, 58, 3109, 0, 14, 39896
0, 59, 3053, 0, 14, 39896
0, 60, 3022, 0, 14, 39896
0, 0, 0, 3105
6, 1, 3021, 0, 14, 39896
0, 2, 3018, 0, 14, 39896
0, 3, 3042, 0, 14, 39896
0, 4, 3036, 0, 14, 39896
0, 5, 3029, 0, 14, 39896
0, 6, 3031, 0, 14, 39896
0, 7, 3029, 0, 14, 39896
0, 8, 3025, 0, 14, 39896
0, 9, 3032, 0, 14, 39896
0, 10, 3029, 0, 14, 39896
0, 11, 3030, 0, 14, 39896
0, 12, 3032, 0, 14, 39896
0, 13, 3026, 0, 14, 39896
0, 14, 3023, 0, 14, 39896
0, 15, 3026, 0, 14, 39896
0, 16, 3024, 0, 14, 39896
0, 17, 3022, 0, 14, 39896
0, 18, 3047, 0, 14, 39896
0, 19, 3004, 0, 14, 39896
0, 20, 3013, 0, 14, 39896
0, 21, 3026, 0, 14, 39896
0, 22, 3022, 0, 14, 39896
0, 23, 3018, 0, 14, 39896
0, 24, 3016, 0, 14, 39896
0, 25, 3016, 0, 14, 39896
0, 26, 3017, 0, 14, 39896
0, 27, 3021, 0, 14, 39896
0, 28, 3029, 0, 14, 39896
0, 29, 3024, 0, 14, 39896
0, 30, 3023, 0, 14, 39896
0, 31, 3016, 0, 14, 39896
0, 32, 3020, 0, 14, 39896
0, 33, 3016, 0, 14, 39896
0, 34, 3022, 0, 14, 39896
0, 35, 3022, 0, 14, 39896
0, 36, 3021, 0, 14, 39896
0, 37, 3022, 0, 14, 39896
0, 38, 3016, 0, 14, 39896
0, 39, 3020, 0, 14, 39896
0, 40, 3026, 0, 14, 39896
0, 41, 3031, 0, 14, 39896
0, 42, 3028, 0, 14, 39896
0, 43, 3021, 0, 14, 39896
0, 44, 3040, 0, 14, 39896
0, 45, 3047, 0, 14, 39896
0, 46, 3030, 0, 14, 39896
0, 47, 3033, 0, 14, 39896
0, 48, 3025, 0, 14, 39896
0, 49, 3020, 0, 14, 39896
0, 50, 3174, 0, 14, 39896
0, 51, 2998, 0, 14, 39896
0, 52, 3022, 0, 14, 39896
0, 53, 3047, 0, 14, 39896
0, 54, 3024, 0, 14, 39896
0, 55, 3012, 0, 14, 39896
0, 56, 3030, 0, 14, 39896
0, 57, 3014, 0, 14, 39896
0, 58, 3126, 0, 14, 39896
0, 59, 3029, 0, 14, 39896
0, 60, 3035, 0, 14, 39896
0, 0, 0, 3029
7, 1, 3043, 0, 14, 39896
0, 2, 3037, 0, 14, 39896
0, 3, 3083, 0, 14, 39896
0, 4, 3040, 0, 14, 39896
0, 5, 3031, 0, 14, 39896
0, 6, 3021, 0, 14, 39896
0, 7, 3026, 0, 14, 39896
0, 8, 3025, 0, 14, 39896
0, 9, 3022, 0, 14, 39896
0, 10, 3025, 0, 14, 39896
0, 11, 3034, 0, 14, 39896
0, 12, 3029, 0, 14, 39896
0, 13, 3029, 0, 14, 39896
0, 14, 3025, 0, 14, 39896
0, 15, 3025, 0, 14, 39896
0, 16, 3013, 0, 14, 39896
0, 17, 3027, 0, 14, 39896
0, 18, 3018, 0, 14, 39896
0, 19, 3028, 0, 14, 39896
0, 20, 3032, 0, 14, 39896
0, 21, 3021, 0, 14, 39896
0, 22, 3011, 0, 14, 39896
0, 23, 3017, 0, 14, 39896
0, 24, 3016, 0, 14, 39896
0, 25, 3012, 0, 14, 39896
0, 26, 3009, 0, 14, 39896
0, 27, 3014, 0, 14, 39896
0, 28, 3014, 0, 14, 39896
0, 29, 3015, 0, 14, 39896
0, 30, 3016, 0, 14, 39896
0, 31, 3012, 0, 14, 39896
0, 32, 3009, 0, 14, 39896
0, 33, 3003, 0, 14, 39896
0, 34, 3008, 0, 14, 39896
0, 35, 3012, 0, 14, 39896
0, 36, 3023, 0, 14, 39896
0, 37, 3023, 0, 14, 39896
0, 38, 3021, 0, 14, 39896
0, 39, 3015, 0, 14, 39896
0, 40, 3022, 0, 14, 39896
0, 41, 3019, 0, 14, 39896
0, 42, 3026, 0, 14, 39896
0, 43, 3019, 0, 14, 39896
0, 44, 3021, 0, 14, 39896
0, 45, 3024, 0, 14, 39896
0, 46, 3022, 0, 14, 39896
0, 47, 3021, 0, 14, 39896
0, 48, 3019, 0, 14, 39896
0, 49, 3006, 0, 14, 39896
0, 50, 3003, 0, 14, 39896
0, 51, 3012, 0, 14, 39896
0, 52, 3005, 0, 14, 39896
0, 53, 3008, 0, 14, 39896
0, 54, 3001, 0, 14, 39896
0, 55, 3004, 0, 14, 39896
0, 56, 3006, 0, 14, 39896
0, 57, 3006, 0, 14, 39896
0, 58, 3001, 0, 14, 39896
0, 59, 3006, 0, 14, 39896
0, 60, 3007, 0, 14, 39896
0, 0, 0, 3019
8, 1, 3101, 0, 14, 39896
0, 2, 3016, 0, 14, 39896
0, 3, 3010, 0, 14, 39896
0, 4, 3012, 0, 14, 39896
0, 5, 3001, 0, 14, 39896
0, 6, 3004, 0, 14, 39896
0, 7, 2996, 0, 14, 39896
0, 8, 3002, 0, 14, 39896
0, 9, 3002, 0, 14, 39896
0, 10, 3005, 0, 14, 39896
0, 11, 2999, 0, 14, 39896
0, 12, 2995, 0, 14, 39896
0, 13, 2995, 0, 14, 39896
0, 14, 3001, 0, 14, 39896
0, 15, 2997, 0, 14, 39896
0, 16, 2996, 0, 14, 39896
0, 17, 2996, 0, 14, 39896
0, 18, 2996, 0, 14, 39896
0, 19, 2995, 0, 14, 39896
0, 20, 2997, 0, 14, 39896
0, 21, 3000, 0, 14, 39896
0, 22, 2999, 0, 14, 39896
0, 23, 2998, 0, 14, 39896
0, 24, 2995, 0, 14, 39896
0, 25, 2997, 0, 14, 39896
0, 26, 2999, 0, 14, 39896
0, 27, 2995, 0, 14, 39896
0, 28, 3002, 0, 14, 39896
0, 29, 3004, 0, 14, 39896
0, 30, 3002, 0, 14, 39896
0, 31, 3003, 0, 14, 39896
0, 32, 2995, 0, 14, 39896
0, 33, 3001, 0, 14, 39896
0, 34, 2999, 0, 14, 39896
