Filter, ID, Time_ms, Average_time, Memory_used_MiB, Memory_free_MiB
0, 14, 3768, 0, 2, 26971
0, 15, 3774, 0, 2, 26971
0, 16, 3800, 0, 2, 26971
0, 17, 3789, 0, 2, 26971
0, 18, 3966, 0, 2, 26971
0, 19, 3771, 0, 2, 26971
0, 20, 3781, 0, 2, 26971
0, 21, 3793, 0, 2, 26971
0, 22, 3787, 0, 2, 26971
0, 23, 3810, 0, 2, 26971
0, 24, 3787, 0, 2, 26971
0, 25, 3775, 0, 2, 26971
0, 26, 3431, 0, 2, 26971
0, 27, 6978, 0, 2, 26971
0, 28, 3470, 0, 2, 26971
0, 29, 3752, 0, 2, 26971
0, 30, 3751, 0, 2, 26971
0, 0, 0, 3867
7, 1, 3473, 0, 2, 26971
0, 2, 3630, 0, 2, 26971
0, 3, 3733, 0, 2, 26971
0, 4, 2667, 0, 2, 26971
0, 5, 2275, 0, 2, 26971
0, 6, 2432, 0, 2, 26971
0, 7, 3694, 0, 2, 26971
0, 8, 3801, 0, 2, 26971
0, 9, 3803, 0, 2, 26971
0, 10, 3795, 0, 2, 26971
0, 11, 3800, 0, 2, 26971
0, 12, 3782, 0, 2, 26971
0, 13, 3785, 0, 2, 26971
0, 14, 3840, 0, 2, 26971
0, 15, 3450, 0, 2, 26971
0, 16, 3604, 0, 2, 26971
0, 17, 3729, 0, 2, 26971
0, 18, 3732, 0, 2, 26971
0, 19, 3751, 0, 2, 26971
0, 20, 3736, 0, 2, 26971
0, 21, 3751, 0, 2, 26971
0, 22, 3481, 0, 2, 26971
0, 23, 3471, 0, 2, 26971
0, 24, 3812, 0, 2, 26971
0, 25, 3763, 0, 2, 26971
0, 26, 3744, 0, 2, 26971
0, 27, 3718, 0, 2, 26971
0, 28, 3738, 0, 2, 26971
0, 29, 3592, 0, 2, 26971
0, 30, 3333, 0, 2, 26971
0, 0, 0, 3564
8, 1, 3373, 0, 2, 26971
0, 2, 3737, 0, 2, 26971
0, 3, 3724, 0, 2, 26971
0, 4, 3722, 0, 2, 26971
0, 5, 3753, 0, 2, 26971
0, 6, 3727, 0, 2, 26971
0, 7, 3732, 0, 2, 26971
0, 8, 3737, 0, 2, 26971
0, 9, 3470, 0, 2, 26971
0, 10, 3459, 0, 2, 26971
0, 11, 3830, 0, 2, 26971
0, 12, 3740, 0, 2, 26971
0, 13, 3756, 0, 2, 26971
0, 14, 3945, 0, 2, 26971
0, 15, 3872, 0, 2, 26971
0, 16, 3754, 0, 2, 26971
0, 17, 3816, 0, 2, 26971
0, 18, 3792, 0, 2, 26971
0, 19, 3447, 0, 2, 26971
0, 20, 3676, 0, 2, 26971
0, 21, 3725, 0, 2, 26971
0, 22, 3749, 0, 2, 26971
0, 23, 3766, 0, 2, 26971
0, 24, 3872, 0, 2, 26971
0, 25, 3846, 0, 2, 26971
0, 26, 3723, 0, 2, 26971
0, 27, 4109, 0, 2, 26971
0, 28, 3491, 0, 2, 26971
0, 29, 3493, 0, 2, 26971
0, 30, 3704, 0, 2, 26971
0, 0, 0, 3718
9, 1, 3507, 0, 2, 26971
0, 2, 3625, 0, 2, 26971
0, 3, 3710, 0, 2, 26971
0, 4, 3723, 0, 2, 26971
0, 5, 3738, 0, 2, 26971
0, 6, 3439, 0, 2, 26971
0, 7, 3610, 0, 2, 26971
0, 8, 3740, 0, 2, 26971
0, 9, 3733, 0, 2, 26971
0, 10, 3750, 0, 2, 26971
0, 11, 3732, 0, 2, 26971
0, 12, 3343, 0, 2, 26971
0, 13, 3569, 0, 2, 26971
0, 14, 3734, 0, 2, 26971
0, 15, 3877, 0, 2, 26971
0, 16, 3728, 0, 2, 26971
0, 17, 3736, 0, 2, 26971
0, 18, 3594, 0, 2, 26971
0, 19, 3477, 0, 2, 26971
0, 20, 3670, 0, 2, 26971
0, 21, 3717, 0, 2, 26971
0, 22, 3728, 0, 2, 26971
0, 23, 3507, 0, 2, 26971
0, 24, 3365, 0, 2, 26971
0, 25, 3736, 0, 2, 26971
0, 26, 3758, 0, 2, 26971
0, 27, 3740, 0, 2, 26971
0, 28, 3770, 0, 2, 26971
0, 29, 3756, 0, 2, 26971
0, 30, 3757, 0, 2, 26971
0, 0, 0, 3662
10, 1, 3478, 0, 2, 26971
0, 2, 3813, 0, 2, 26971
0, 3, 3732, 0, 2, 26971
0, 4, 3762, 0, 2, 26971
0, 5, 3745, 0, 2, 26971
0, 6, 3468, 0, 2, 26971
0, 7, 3498, 0, 2, 26971
0, 8, 3724, 0, 2, 26971
0, 9, 3710, 0, 2, 26971
0, 10, 3696, 0, 2, 26971
0, 11, 3470, 0, 2, 26971
0, 12, 3460, 0, 2, 26971
0, 13, 3729, 0, 2, 26971
0, 14, 3711, 0, 2, 26971
0, 15, 3748, 0, 2, 26971
0, 16, 3745, 0, 2, 26971
0, 17, 3770, 0, 2, 26971
0, 18, 3754, 0, 2, 26971
0, 19, 3978, 0, 2, 26971
0, 20, 3740, 0, 2, 26971
0, 21, 3730, 0, 2, 26971
0, 22, 3799, 0, 2, 26971
0, 23, 3856, 0, 2, 26971
0, 24, 3732, 0, 2, 26971
0, 25, 3620, 0, 2, 26971
